dataset,classifier,seed,outer_fold,gfs_macro_f1,random_b,random_mean,random_std,random_max,gfs_percentile,empirical_p
KTHTIPS2b,resmlp,42,0,0.8484331105633025,100,0.6890528597428706,0.20331376084186972,0.9018566228165188,0.83,0.1782178217821782
KTHTIPS2b,resmlp,42,1,0.8484927522918362,100,0.6977049421100188,0.17925836236357878,0.9025645173358846,0.78,0.22772277227722773
KTHTIPS2b,resmlp,42,2,0.7960207699861449,100,0.6882027526802407,0.1518659524366294,0.8492557883546255,0.82,0.18811881188118812
KTHTIPS2b,resmlp,42,3,0.8011505291174469,100,0.7823001881437499,0.10237815294072881,0.8815782755394448,0.44,0.5643564356435643
KTHTIPS2b,svm,42,0,0.8432734492619197,100,0.6492839818487757,0.2527118467175854,0.9017348584179206,0.8,0.2079207920792079
KTHTIPS2b,svm,42,1,0.7901631013660299,100,0.6669114577335072,0.22990523520807618,0.9073711494472396,0.53,0.4752475247524752
KTHTIPS2b,svm,42,2,0.7647685905317445,100,0.6602859780633995,0.19469970329384917,0.8541822986046128,0.6,0.40594059405940597
KTHTIPS2b,svm,42,3,0.8410768262336391,100,0.7741339535592462,0.11087086139423397,0.8917311946389777,0.81,0.19801980198019803
