dataset,classifier,seed,outer_fold,run_mode,method,macro_f1,accuracy,k,dimensions,fit_seconds,selected,inner_f1
Outex13Official1360,resmlp,42,0,full,topk_individual,0.9606593913482459,0.961764705882353,8,6016,1.5943955710026785,rgb_ngram_svd+dinov2_small+dinov2_large+dinov2+siglip_base+swin_t+efficientnet_b0+convnext_v2_t,0.870870701500297
Outex13Official1360,svm,42,0,full,topk_individual,0.9441171263269479,0.9455882352941176,7,7040,10.617658199000289,dinov2_large+dinov2_small+dinov2+convnext_v2_t+resnet101+efficientnet_b0+swin_t,0.8401711821092074
