dataset,classifier,seed,outer_fold,method,selected,n_test,accuracy,balanced_accuracy,precision_macro,recall_macro,macro_f1,roc_auc_ovr_macro,fit_predict_seconds,archived_accuracy,archived_macro_f1,delta_accuracy_vs_archive,delta_macro_f1_vs_archive
DTD,svm,42,1,topk_individual,siglip_base+dinov2_large+dinov2+eva02_base+dinov2_small+convnext_v2_t,1880,0.8675531914893617,0.8675531914893617,0.8689446966906791,0.8675531914893617,0.8661630052982027,0.9918394426456985,12.469961602000012,0.8675531914893617,0.8661630052982027,0.0,0.0
DTD,svm,42,2,best_homogeneous_self_supervised,siglip_base+dinov2_large,1880,0.8654255319148936,0.8654255319148937,0.8677037886647851,0.8654255319148937,0.8645328946407714,0.9932313829787234,10.305881142999851,0.8654255319148936,0.8645328946407714,0.0,0.0
DTD,svm,42,2,best_individual,siglip_base,1880,0.8452127659574468,0.8452127659574467,0.8463156546466543,0.8452127659574467,0.8436546470542189,0.993279949121184,4.037952498000095,0.8452127659574468,0.8436546470542189,0.0,0.0
DTD,svm,42,2,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,1880,0.8638297872340426,0.8638297872340426,0.8656097493366816,0.8638297872340426,0.8631312616248883,0.9927436979648473,65.90870408399996,0.8638297872340426,0.8631312616248883,0.0,0.0
DTD,svm,42,2,gfs,siglip_base+dinov2_large+eva02_base+resnet50+efficientnet_b0+dinov2,1880,0.8723404255319149,0.872340425531915,0.8730330962472775,0.872340425531915,0.8713991601892999,0.9929712072155413,15.246124834000057,0.8723404255319149,0.8713991601892999,0.0,0.0
DTD,svm,42,2,topk_individual,siglip_base+dinov2_large+dinov2+eva02_base+dinov2_small+convnext_v2_t,1880,0.8734042553191489,0.8734042553191492,0.8743367705839327,0.8734042553191492,0.872349234898142,0.9927113205365401,12.278835958999935,0.8734042553191489,0.872349234898142,0.0,0.0
DTD,svm,42,3,best_homogeneous_self_supervised,siglip_base+dinov2_large,1880,0.8648936170212767,0.8648936170212765,0.8663148373710258,0.8648936170212765,0.8624302868825315,0.9928506591119334,9.397862833999852,0.8648936170212767,0.8624302868825315,0.0,0.0
DTD,svm,42,3,best_individual,siglip_base,1880,0.8542553191489362,0.8542553191489362,0.8542546838506435,0.8542553191489362,0.8511027603772083,0.9924135638297873,3.944947639999782,0.8542553191489362,0.8511027603772083,0.0,0.0
DTD,svm,42,3,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,1880,0.872872340425532,0.8728723404255322,0.8745401288793636,0.8728723404255322,0.8719420644253062,0.9929266882516188,57.052085642000065,0.872872340425532,0.8719420644253062,0.0,0.0
DTD,svm,42,3,gfs,siglip_base+dinov2_large+eva02_base+densenet121+dinov2_small+mae_base,1880,0.8792553191489362,0.8792553191489362,0.8804267540841153,0.8792553191489362,0.8781074965106591,0.9937499999999998,12.802420151999968,0.8792553191489362,0.8781074965106591,0.0,0.0
DTD,svm,42,3,topk_individual,siglip_base+dinov2_large+dinov2+eva02_base+dinov2_small+convnext_v2_t,1880,0.875,0.8750000000000001,0.8770685163473718,0.8750000000000001,0.8742161644009503,0.993116616558742,11.523665829000038,0.875,0.8742161644009503,0.0,0.0
DTD,svm,42,4,best_homogeneous_self_supervised,siglip_base+dinov2_large+dinov2_small+mae_base,1880,0.8718085106382979,0.871808510638298,0.8720817112235263,0.871808510638298,0.8702228640676549,0.9921253469010176,15.644826328999898,0.8718085106382979,0.8702228640676549,0.0,0.0
DTD,svm,42,4,best_individual,siglip_base,1880,0.85,0.8499999999999999,0.8513939576904912,0.8499999999999999,0.8481253041000519,0.9908525092506935,3.645089139999982,0.85,0.8481253041000519,0.0,0.0
DTD,svm,42,4,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,1880,0.872872340425532,0.8728723404255319,0.8737897576261259,0.8728723404255319,0.871491547183983,0.9925615749306198,61.982480598000166,0.872872340425532,0.871491547183983,0.0,0.0
DTD,svm,42,4,gfs,siglip_base+dinov2_large+eva02_base+efficientnet_b0+glcm,1880,0.875531914893617,0.8755319148936168,0.875607603978278,0.8755319148936168,0.8736016973754247,0.9922826086956522,11.156698903999995,0.875531914893617,0.8736016973754247,0.0,0.0
DTD,svm,42,4,topk_individual,siglip_base+dinov2_large+dinov2+eva02_base+dinov2_small,1880,0.8739361702127659,0.8739361702127658,0.8751118186288869,0.8739361702127658,0.8726014787301294,0.9928951780758557,19.69799624999996,0.8739361702127659,0.8726014787301294,0.0,0.0
DTD,svm,42,5,best_homogeneous_self_supervised,siglip_base+dinov2_large+dinov2_small,1880,0.8627659574468085,0.8627659574468086,0.864324696867648,0.8627659574468086,0.8615660592728837,0.9915223172987973,10.791953410999895,0.8627659574468085,0.8615660592728837,0.0,0.0
DTD,svm,42,5,best_individual,siglip_base,1880,0.8468085106382979,0.8468085106382978,0.8467717084748461,0.8468085106382978,0.8439604250914322,0.9921450046253469,3.8256644269999924,0.8468085106382979,0.8439604250914322,0.0,0.0
DTD,svm,42,5,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,1880,0.8638297872340426,0.8638297872340426,0.8651495593942524,0.8638297872340426,0.8621465473064498,0.9924207909343201,60.60597320200009,0.8638297872340426,0.8621465473064498,0.0,0.0
DTD,svm,42,5,gfs,siglip_base+dinov2_large+resnet50+eva02_base+vit_b16+glcm,1880,0.8702127659574468,0.8702127659574468,0.8725363792800556,0.8702127659574468,0.8696103782207478,0.9920897895467161,12.161643063999918,0.8702127659574468,0.8696103782207478,0.0,0.0
DTD,svm,42,5,topk_individual,siglip_base+dinov2+dinov2_large+eva02_base+dinov2_small+convnext_v2_t,1880,0.8686170212765958,0.8686170212765957,0.8695839922168942,0.8686170212765957,0.8674536486498909,0.9915590309898242,12.144735648999813,0.8686170212765958,0.8674536486498909,0.0,0.0
DTD,svm,42,6,best_homogeneous_self_supervised,siglip_base+dinov2_large+dinov2_small+mae_base,1880,0.875,0.8750000000000001,0.8752243309904515,0.8750000000000001,0.8737821754153502,0.9924890148011103,15.902903354000046,0.875,0.8737821754153502,0.0,0.0
DTD,svm,42,6,best_individual,siglip_base,1880,0.8611702127659574,0.8611702127659575,0.8620022929321395,0.8611702127659575,0.8595923890867194,0.9928208834412581,3.8920471110000108,0.8611702127659574,0.8595923890867194,0.0,0.0
DTD,svm,42,6,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,1880,0.8691489361702127,0.8691489361702126,0.8710998288962662,0.8691489361702126,0.8676913302231634,0.992342160037003,63.78803826500007,0.8691489361702127,0.8676913302231634,0.0,0.0
DTD,svm,42,6,gfs,siglip_base+dinov2_large+eva02_base+efficientnet_b0+resnet101+lbp+drlbp,1880,0.8824468085106383,0.8824468085106385,0.8835527995969027,0.8824468085106385,0.8810232775698907,0.9927179694727105,15.827561002000039,0.8824468085106383,0.8810232775698907,0.0,0.0
DTD,svm,42,6,topk_individual,siglip_base+dinov2_large+dinov2+eva02_base+dinov2_small+convnext_v2_t+swin_t,1880,0.8808510638297873,0.8808510638297875,0.8822448455281475,0.8808510638297875,0.8797972232046596,0.9921406683626273,14.649158955000075,0.8808510638297873,0.8797972232046596,0.0,0.0
DTD,svm,42,7,best_homogeneous_self_supervised,dinov2_large+siglip_base+dinov2_small+dinov2+mae_base,1880,0.847872340425532,0.8478723404255321,0.848353152984763,0.8478723404255321,0.8456307266874127,0.9910915818686402,20.08192492499984,0.847872340425532,0.8456307266874127,0.0,0.0
DTD,svm,42,7,best_individual,dinov2_large,1880,0.8292553191489361,0.8292553191489362,0.8293472835520619,0.8292553191489362,0.8262642732597907,0.9875335337650322,5.664920616000018,0.8292553191489361,0.8262642732597907,0.0,0.0
DTD,svm,42,7,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,1880,0.85,0.8499999999999999,0.8500943062165417,0.8499999999999999,0.8476694866367165,0.9913378815911195,61.61693008199995,0.85,0.8476694866367165,0.0,0.0
DTD,svm,42,7,gfs,dinov2_large+eva02_base+dinov2_small+siglip_base+resnet50+vit_b16+dinov2+drlbp,1880,0.8531914893617021,0.8531914893617023,0.8535564093922232,0.8531914893617023,0.8512089928576037,0.9916567414431081,15.931990830999894,0.8531914893617021,0.8512089928576037,0.0,0.0
DTD,svm,42,7,topk_individual,dinov2_large+siglip_base+dinov2+eva02_base+dinov2_small+convnext_v2_t+swin_t+resnet50,1880,0.8531914893617021,0.853191489361702,0.8536348756506137,0.853191489361702,0.8510290701516919,0.9911294518963922,17.754496381999843,0.8531914893617021,0.8510290701516919,0.0,0.0
DTD,svm,42,8,best_homogeneous_self_supervised,siglip_base+dinov2,1880,0.8542553191489362,0.8542553191489362,0.8543501115268868,0.8542553191489362,0.8524809647874374,0.990318859851989,7.995692407999968,0.8542553191489362,0.8524809647874374,0.0,0.0
DTD,svm,42,8,best_individual,siglip_base,1880,0.8425531914893617,0.8425531914893617,0.8436636499987137,0.8425531914893617,0.8411609583296416,0.9910736586493988,3.8812557500000366,0.8425531914893617,0.8411609583296416,0.0,0.0
DTD,svm,42,8,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,1880,0.8664893617021276,0.8664893617021279,0.8682933124767779,0.8664893617021279,0.8659649197629143,0.99202908186864,58.98782231500013,0.8664893617021276,0.8659649197629143,0.0,0.0
DTD,svm,42,8,gfs,siglip_base+dinov2+eva02_base+efficientnet_b0+dinov2_large+resnet50+vgg16+gabor,1880,0.8654255319148936,0.8654255319148937,0.8661669776230865,0.8654255319148937,0.8643892000485681,0.9921935707678075,19.450839536000103,0.8654255319148936,0.8643892000485681,0.0,0.0
DTD,svm,42,8,topk_individual,siglip_base+dinov2+dinov2_large+eva02_base+dinov2_small+convnext_v2_t+swin_t+resnet101,1880,0.8691489361702127,0.8691489361702128,0.86929869054174,0.8691489361702128,0.8679101096038901,0.990605631359852,18.19693773599988,0.8691489361702127,0.8679101096038901,0.0,0.0
DTD,svm,42,9,best_homogeneous_self_supervised,dinov2_large+siglip_base+mae_base,1880,0.8542553191489362,0.8542553191489362,0.8553660095800099,0.8542553191489362,0.8525730185467245,0.9908380550416279,14.332332802999872,0.8542553191489362,0.8525730185467245,0.0,0.0
DTD,svm,42,9,best_individual,dinov2_large,1880,0.826063829787234,0.8260638297872339,0.8258578466316717,0.8260638297872339,0.8234893075360027,0.985992715078631,5.976575250999986,0.826063829787234,0.8234893075360027,0.0,0.0
DTD,svm,42,9,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,1880,0.8606382978723405,0.8606382978723405,0.8593691792155307,0.8606382978723405,0.8576117074512438,0.9912537580943571,60.85536941300006,0.8606382978723405,0.8576117074512438,0.0,0.0
DTD,svm,42,9,gfs,dinov2_large+siglip_base+eva02_base+gabor,1880,0.8632978723404255,0.8632978723404254,0.8631308834370303,0.8632978723404254,0.8613611623891602,0.991402925531915,13.229713753999931,0.8632978723404255,0.8613611623891602,0.0,0.0
DTD,svm,42,9,topk_individual,dinov2_large+siglip_base+dinov2+eva02_base,1880,0.8622340425531915,0.8622340425531915,0.8620681348472211,0.8622340425531915,0.8604397863904593,0.9909187095282146,16.752242066000008,0.8622340425531915,0.8604397863904593,0.0,0.0
FMD,resmlp,42,0,best_homogeneous_self_supervised,siglip_base+dinov2_large+mae_base,200,0.945,0.945,0.9467294388804686,0.945,0.9445132848264471,0.9968888888888889,3.2075826340001186,0.95,0.949503410233774,-0.0050000000000000044,-0.004990125407326906
FMD,resmlp,42,0,best_individual,siglip_base,200,0.945,0.945,0.9478935976304397,0.945,0.9448924279412084,0.9973055555555556,2.9291448729998137,0.945,0.9447274364013176,0.0,0.00016499153989080195
FMD,resmlp,42,0,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.93,0.93,0.9359437042967802,0.93,0.9300849598901662,0.9889166666666667,13.896136017000117,0.94,0.9398120748804392,-0.009999999999999898,-0.009727114990273011
FMD,resmlp,42,0,gfs,siglip_base+dinov2_large+mae_base,200,0.945,0.945,0.9467294388804686,0.945,0.9445132848264471,0.9968888888888889,2.953942556999891,0.95,0.949503410233774,-0.0050000000000000044,-0.004990125407326906
FMD,resmlp,42,0,topk_individual,siglip_base+eva02_base+dinov2,200,0.945,0.945,0.9474063947748158,0.945,0.9446283296090741,0.9978055555555556,2.557936350000091,0.945,0.944628329609074,0.0,1.1102230246251565e-16
FMD,resmlp,42,1,best_homogeneous_self_supervised,siglip_base+dinov2_large,200,0.99,0.99,0.9902380952380951,0.99,0.9899968730456535,0.9999722222222222,2.8122477980002714,0.99,0.9898587933247752,0.0,0.00013807972087831466
FMD,resmlp,42,1,best_individual,siglip_base,200,0.975,0.975,0.9754761904761903,0.975,0.9748587933247752,0.9997777777777779,3.0615426849999494,0.975,0.9748587933247752,0.0,0.0
FMD,resmlp,42,1,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.975,0.9749999999999999,0.9757142857142856,0.9749999999999999,0.9749906191369606,0.999,13.960070187000383,0.975,0.9750906346541776,0.0,-0.0001000155172169448
FMD,resmlp,42,1,gfs,siglip_base+dinov2_large,200,0.99,0.99,0.9902380952380951,0.99,0.9899968730456535,0.9999722222222222,2.9863500139999815,0.99,0.9898587933247752,0.0,0.00013807972087831466
FMD,resmlp,42,1,topk_individual,siglip_base+eva02_base,200,0.995,0.9949999999999999,0.9952380952380953,0.9949999999999999,0.9949968730456537,0.9999722222222223,2.964048531000117,0.995,0.9949968730456537,0.0,0.0
FMD,resmlp,42,2,best_homogeneous_self_supervised,siglip_base+dinov2+mae_base+dinov2_small,200,0.965,0.9649999999999999,0.9666233766233766,0.9649999999999999,0.964965556480319,0.9995555555555555,3.5231091239998023,0.975,0.974987492182614,-0.010000000000000009,-0.010021935702295037
FMD,resmlp,42,2,best_individual,siglip_base,200,0.97,0.97,0.9721946169772255,0.97,0.9701928684007676,0.9980277777777777,3.4105478579999726,0.975,0.9751067631555436,-0.0050000000000000044,-0.004913894754775994
FMD,resmlp,42,2,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.945,0.945,0.9469845067213489,0.945,0.9450633854805872,0.99825,15.3136995939999,0.945,0.9452615673526502,0.0,-0.00019818187206299687
FMD,resmlp,42,2,gfs,siglip_base+eva02_base+dinov2_large+drlbp+hog,200,0.98,0.9799999999999999,0.9807142857142856,0.9799999999999999,0.9799906191369606,0.9996388888888887,5.290807573000166,0.98,0.9799906191369606,0.0,0.0
FMD,resmlp,42,2,topk_individual,siglip_base+eva02_base+dinov2+dinov2_large+dinov2_small,200,0.975,0.975,0.976190476190476,0.975,0.9751094434021264,0.9997222222222222,2.870053778000056,0.975,0.9751094434021264,0.0,0.0
FMD,resmlp,42,3,best_homogeneous_self_supervised,siglip_base+dinov2_large,200,0.995,0.9949999999999999,0.9952380952380953,0.9949999999999999,0.9949968730456537,0.9999166666666668,2.470511932000136,0.99,0.99010989010989,0.0050000000000000044,0.004886982935763617
FMD,resmlp,42,3,best_individual,siglip_base,200,0.985,0.985,0.9857142857142858,0.985,0.9849906191369605,0.9986944444444446,2.516172403999917,0.98,0.9801036362011972,0.0050000000000000044,0.004886982935763284
FMD,resmlp,42,3,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.975,0.975,0.9758840282524492,0.975,0.9749785580273386,0.9997499999999999,12.443118819999654,0.975,0.974727461242224,0.0,0.00025109678511459066
FMD,resmlp,42,3,gfs,siglip_base+dinov2_large+eva02_base+drlbp+lbp+gabor+mae_base,200,1.0,1.0,1.0,1.0,1.0,1.0,3.945031570000083,0.99,0.9899937460913072,0.010000000000000009,0.010006253908692808
FMD,resmlp,42,3,topk_individual,siglip_base+eva02_base+dinov2_large+dinov2+dinov2_small+convnext_v2_t+vit_b16,200,1.0,1.0,1.0,1.0,1.0,1.0,3.6496422469999743,1.0,1.0,0.0,0.0
FMD,resmlp,42,4,best_homogeneous_self_supervised,siglip_base+dinov2_large+dinov2_small,200,0.97,0.9700000000000001,0.9721946169772255,0.9700000000000001,0.9701928684007676,0.9997222222222224,3.0092904349999117,0.965,0.9653765212109244,0.0050000000000000044,0.00481634718984314
FMD,resmlp,42,4,best_individual,siglip_base,200,0.96,0.96,0.9621946169772257,0.96,0.959912020751499,0.999388888888889,2.9055547770003614,0.965,0.9652099056271072,-0.0050000000000000044,-0.0052978848756082275
FMD,resmlp,42,4,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.955,0.9549999999999998,0.9587844611528823,0.9549999999999998,0.9553702673022313,0.9971111111111112,11.76514695800006,0.95,0.9507890896722732,0.0050000000000000044,0.004581177629958133
FMD,resmlp,42,4,gfs,siglip_base+dinov2_large+dinov2_small+efficientnet_b0,200,0.97,0.9700000000000001,0.9718181818181819,0.9700000000000001,0.9700848274532484,0.9995555555555555,3.2733883629998672,0.97,0.9701067631555436,0.0,-2.1935702295139414e-05
FMD,resmlp,42,4,topk_individual,siglip_base+eva02_base+dinov2_large+dinov2,200,0.965,0.9649999999999999,0.9666017316017316,0.9649999999999999,0.9653448583936388,0.9995277777777778,3.1918949509999948,0.965,0.9653448583936388,0.0,0.0
FMD,resmlp,123,0,best_homogeneous_self_supervised,siglip_base+dinov2_large+dinov2,200,0.98,0.9800000000000001,0.9813852813852815,0.9800000000000001,0.9799686834346655,0.9992777777777778,2.5611881660001927,0.98,0.9799686834346656,0.0,-1.1102230246251565e-16
FMD,resmlp,123,0,best_individual,siglip_base,200,0.965,0.9649999999999999,0.9663852813852813,0.9649999999999999,0.9649686834346654,0.9978888888888889,2.8064435359997333,0.965,0.9649686834346654,0.0,0.0
FMD,resmlp,123,0,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.97,0.97,0.9721695543205839,0.97,0.9700615363182161,0.9982222222222223,13.59119151799996,0.97,0.9701897414464212,0.0,-0.00012820512820510555
FMD,resmlp,123,0,gfs,siglip_base+dinov2_large+hog+eva02_base+gabor,200,0.985,0.985,0.9861471861471862,0.985,0.9851067631555438,0.99925,4.5768141660000765,0.98,0.9799718103890118,0.0050000000000000044,0.005134952766531975
FMD,resmlp,123,0,topk_individual,siglip_base+dinov2_large+eva02_base+dinov2+dinov2_small,200,0.975,0.975,0.9754511278195489,0.975,0.9748624140087554,0.9986666666666668,3.0358570809999037,0.975,0.9748624140087554,0.0,0.0
FMD,resmlp,123,1,best_homogeneous_self_supervised,siglip_base+dinov2_large,200,0.985,0.985,0.9854761904761904,0.985,0.984993746091307,0.9998333333333334,2.8308271530004276,0.985,0.9849937460913072,0.0,-2.220446049250313e-16
FMD,resmlp,123,1,best_individual,siglip_base,200,0.98,0.9799999999999999,0.9802380952380952,0.9799999999999999,0.9799968730456536,0.9998055555555556,3.001793524999812,0.98,0.9799968730456534,0.0,2.220446049250313e-16
FMD,resmlp,123,1,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.955,0.9549999999999998,0.957670807453416,0.9549999999999998,0.9550308450166647,0.9986666666666666,13.01983369799973,0.95,0.9499203296429914,0.0050000000000000044,0.005110515373673241
FMD,resmlp,123,1,gfs,siglip_base+dinov2_large,200,0.985,0.985,0.9854761904761904,0.985,0.984993746091307,0.9998333333333334,2.8423699149998356,0.985,0.9849937460913072,0.0,-2.220446049250313e-16
FMD,resmlp,123,1,topk_individual,siglip_base+eva02_base,200,0.985,0.985,0.9854761904761904,0.985,0.9849937460913072,0.9995833333333334,2.6240773340000487,0.985,0.9849937460913072,0.0,0.0
FMD,resmlp,123,2,best_homogeneous_self_supervised,siglip_base+dinov2_large,200,0.99,0.99,0.990909090909091,0.99,0.9899749373433584,0.9998055555555556,2.3991443990003063,0.985,0.984971810389012,0.0050000000000000044,0.005003126954346349
FMD,resmlp,123,2,best_individual,siglip_base,200,0.975,0.975,0.9763852813852815,0.975,0.9749686834346655,0.9998333333333334,3.0462026320001314,0.97,0.9700848274532484,0.0050000000000000044,0.004883855981417051
FMD,resmlp,123,2,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.98,0.9799999999999999,0.9813852813852814,0.9799999999999999,0.9799686834346655,0.99975,14.04004070899964,0.98,0.9799686834346656,0.0,-1.1102230246251565e-16
FMD,resmlp,123,2,gfs,siglip_base+dinov2_large+lbp+eva02_base+hog+gabor,200,0.985,0.985,0.9861471861471862,0.985,0.9849718103890119,0.9998611111111112,4.7399437960002615,0.985,0.984971810389012,0.0,-1.1102230246251565e-16
FMD,resmlp,123,2,topk_individual,siglip_base+dinov2_large+eva02_base+dinov2+dinov2_small+convnext_v2_t,200,0.985,0.985,0.9861471861471862,0.985,0.9849718103890119,0.9998333333333334,3.0908400210000764,0.985,0.984971810389012,0.0,-1.1102230246251565e-16
FMD,resmlp,123,3,best_homogeneous_self_supervised,siglip_base+dinov2_large,200,0.96,0.96,0.9602648332060095,0.96,0.9592855573343378,0.9983333333333334,2.6804702270001144,0.965,0.9648503528991336,-0.0050000000000000044,-0.0055647955647957215
FMD,resmlp,123,3,best_individual,siglip_base,200,0.945,0.945,0.9486953384779472,0.945,0.9447206887629911,0.9960555555555557,3.1182919050002056,0.945,0.9448287297105102,0.0,-0.00010804094751915017
FMD,resmlp,123,3,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.92,0.9200000000000002,0.9273716153127918,0.9200000000000002,0.9202592591424427,0.9970555555555556,13.033664327999759,0.93,0.930664911737915,-0.010000000000000009,-0.010405652595472326
FMD,resmlp,123,3,gfs,siglip_base+dinov2_large+eva02_base+gabor,200,0.96,0.9599999999999997,0.963078645229675,0.9599999999999997,0.9601615518354331,0.9980555555555556,3.04205349699987,0.955,0.9547556260123058,0.0050000000000000044,0.005405925823127267
FMD,resmlp,123,3,topk_individual,siglip_base+eva02_base+dinov2+dinov2_large,200,0.965,0.9650000000000001,0.9667931191615402,0.9650000000000001,0.9648185426041651,0.9984444444444446,2.7937088690000564,0.965,0.9648185426041652,0.0,-1.1102230246251565e-16
FMD,resmlp,123,4,best_homogeneous_self_supervised,siglip_base+dinov2,200,0.97,0.97,0.9713852813852812,0.97,0.9696878357853969,0.9998333333333334,2.852535233999788,0.975,0.974971810389012,-0.0050000000000000044,-0.0052839746036151825
FMD,resmlp,123,4,best_individual,siglip_base,200,0.96,0.96,0.9629908103592314,0.96,0.9597043105387135,0.9985277777777778,2.908767551999972,0.965,0.965029726023248,-0.0050000000000000044,-0.005325415484534468
FMD,resmlp,123,4,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.935,0.9349999999999999,0.9419090909090908,0.9349999999999999,0.9357441681125891,0.9981666666666668,12.429776393999873,0.955,0.9556731106731108,-0.019999999999999907,-0.01992894256052169
FMD,resmlp,123,4,gfs,siglip_base+dinov2+drlbp+dinov2_large+eva02_base+gabor,200,0.97,0.97,0.9716233766233767,0.97,0.9698097870049092,0.9997499999999999,3.39802567300012,0.985,0.984971810389012,-0.015000000000000013,-0.015162023384102885
FMD,resmlp,123,4,topk_individual,siglip_base+dinov2_large+eva02_base+dinov2+dinov2_small+convnext_v2_t,200,0.97,0.97,0.9726708074534163,0.97,0.9699167089590113,0.9995277777777778,3.3251361750003525,0.97,0.9699167089590112,0.0,1.1102230246251565e-16
FMD,resmlp,2026,0,best_homogeneous_self_supervised,siglip_base+dinov2_large,200,0.98,0.9799999999999999,0.9813852813852815,0.9799999999999999,0.9799686834346655,0.9996111111111112,2.886999021000065,0.975,0.9749686834346656,0.0050000000000000044,0.004999999999999893
FMD,resmlp,2026,0,best_individual,siglip_base,200,0.96,0.9599999999999997,0.9608589655958077,0.9599999999999997,0.9599723041186456,0.9984444444444444,2.5612457369998083,0.965,0.9652027429934408,-0.0050000000000000044,-0.005230438874795129
FMD,resmlp,2026,0,full_concat,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,200,0.94,0.9399999999999998,0.9414038885091516,0.9399999999999998,0.9397939736771572,0.9971388888888889,12.318321739999647,0.935,0.934637922587739,0.004999999999999893,0.00515605108941819
FMD,resmlp,2026,0,gfs,siglip_base+dinov2_large+eva02_base+mae_base,200,0.98,0.9799999999999999,0.9808840282524492,0.9799999999999999,0.9799785580273385,0.999638888888889,3.8370518779997838,0.98,0.9799785580273384,0.0,1.1102230246251565e-16
FMD,resmlp,2026,0,topk_individual,siglip_base+eva02_base+dinov2+dinov2_large,200,0.98,0.9800000000000001,0.9813852813852815,0.9800000000000001,0.9799686834346655,0.9997777777777778,2.8749527340000895,0.98,0.9799686834346656,0.0,-1.1102230246251565e-16
FMD,resmlp,2026,1,best_homogeneous_self_supervised,siglip_base+dinov2_large+mae_base,200,0.97,0.97,0.9713852813852814,0.97,0.9699686834346654,0.9988611111111112,3.5035153539997737,0.98,0.9798624140087554,-0.010000000000000009,-0.009893730574090043
