dataset,classifier,seed,outer_fold,gfs_macro_f1,random_b,random_mean,random_std,random_max,gfs_percentile,empirical_p
KTHTIPS2b,resmlp,42,0,0.8484331105633025,100,0.7104729901174227,0.18323013446609301,0.9018566228165188,0.83,0.1782178217821782
KTHTIPS2b,resmlp,42,1,0.8484927522918362,100,0.7205627993785312,0.1666247560068108,0.9025645173358846,0.8,0.2079207920792079
KTHTIPS2b,resmlp,42,2,0.7960207699861449,100,0.7034362361910901,0.14085159691751714,0.8492557883546255,0.75,0.25742574257425743
KTHTIPS2b,resmlp,42,3,0.7737443190266816,100,0.7957101762108496,0.08313329724174252,0.8815782755394448,0.25,0.7524752475247525
KTHTIPS2b,svm,42,0,0.8432734492619197,100,0.6741917404097815,0.2333945877140233,0.9017348584179206,0.79,0.21782178217821782
KTHTIPS2b,svm,42,1,0.7901631013660299,100,0.6931001472242905,0.21962019626142149,0.9183710505618335,0.48,0.5247524752475248
KTHTIPS2b,svm,42,2,0.7647685905317445,100,0.676970480204123,0.1870596350717128,0.8541822986046128,0.6,0.40594059405940597
KTHTIPS2b,svm,42,3,0.8410768262336391,100,0.7898272726710985,0.09784379425862001,0.8917311946389777,0.75,0.25742574257425743
