dataset,classifier,seed,outer_fold,run_mode,method,macro_f1,accuracy,k,dimensions,fit_seconds,selected,inner_f1
DTD,svm,42,7,full,gfs,0.8512089928576037,0.8531914893617021,8,6608,13.827835337000579,dinov2_large+eva02_base+dinov2_small+siglip_base+resnet50+vit_b16+dinov2+drlbp,0.8804389543105136
DTD,svm,42,7,full,best_homogeneous_self_supervised,0.8456307266874127,0.847872340425532,5,3712,17.61798314400221,dinov2_large+siglip_base+dinov2_small+dinov2+mae_base,0.8666753954773518
DTD,svm,42,8,full,best_individual,0.8411609583296416,0.8425531914893617,1,768,3.398321283999394,siglip_base,0.8363688515160801
DTD,svm,42,8,full,full_concat,0.8659649197629143,0.8664893617021276,20,19628,52.311931318999996,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
DTD,svm,42,8,full,gfs,0.8643892000485681,0.8654255319148936,8,10800,17.02403052000227,siglip_base+dinov2+eva02_base+efficientnet_b0+dinov2_large+resnet50+vgg16+gabor,0.8620613995583112
DTD,svm,42,8,full,best_homogeneous_self_supervised,0.8524809647874374,0.8542553191489362,2,1536,7.0315726320004615,siglip_base+dinov2,0.8501056875216022
DTD,svm,42,9,full,best_individual,0.8234893075360027,0.826063829787234,1,1024,5.158146868998301,dinov2_large,0.8466777514837296
DTD,svm,42,9,full,full_concat,0.8576117074512438,0.8606382978723405,20,19628,54.76045760999841,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
DTD,svm,42,9,full,gfs,0.8613611623891602,0.8632978723404255,4,2608,11.807330448005814,dinov2_large+siglip_base+eva02_base+gabor,0.8745697247937699
DTD,svm,42,9,full,best_homogeneous_self_supervised,0.8525730185467245,0.8542553191489362,3,2560,12.487850559002254,dinov2_large+siglip_base+mae_base,0.8664176549875774
DTD,resmlp,42,0,full,best_individual,0.8335000064458833,0.8351063829787234,1,768,2.6250288770002044,siglip_base,0.829623841398585
DTD,resmlp,42,0,full,full_concat,0.8645113913247591,0.8654255319148936,20,19628,6.273543110999981,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
DTD,resmlp,42,0,full,gfs,0.867949073332511,0.8691489361702127,5,3632,1.7696812749995843,siglip_base+dinov2_large+eva02_base+densenet121+gabor,0.8621450712270924
DTD,resmlp,42,0,full,best_homogeneous_self_supervised,0.8629873610237014,0.8638297872340426,3,2176,5.074471585999618,siglip_base+dinov2_large+dinov2_small,0.8492109749307291
DTD,resmlp,42,1,full,best_individual,0.8445083236095535,0.8436170212765958,1,768,2.4746914090001155,siglip_base,0.8273632162824824
DTD,resmlp,42,1,full,full_concat,0.8628856462523586,0.8643617021276596,20,19628,4.490850627999862,convnext_v2_t+deit_s+densenet121+dinov2+dinov2_large+dinov2_small+drlbp+efficientnet_b0+eva02_base+gabor+glcm+hog+lbp+mae_base+resnet101+resnet50+siglip_base+swin_t+vgg16+vit_b16,nan
DTD,resmlp,42,1,full,gfs,0.8676177034995756,0.8691489361702127,8,5862,6.73036915800003,siglip_base+dinov2+resnet50+dinov2_large+eva02_base+lbp+deit_s+gabor,0.8621098165118135
DTD,resmlp,42,1,full,best_homogeneous_self_supervised,0.8595302121981067,0.8611702127659574,4,3328,2.915407511000012,siglip_base+dinov2+mae_base+dinov2_large,0.854099324991923
DTD,resmlp,42,2,full,best_individual,0.8366074150825067,0.8367021276595744,1,768,2.476255540999773,siglip_base,0.8306474074939894
