dataset,classifier,seed,outer_fold,run_mode,method,macro_f1,accuracy,k,dimensions,fit_seconds,selected,inner_f1
FMD,resmlp,2026,0,full,topk_individual,0.974965556480319,0.975,4,3328,1.3300965060043382,siglip_base+eva02_base+dinov2+dinov2_large,0.9520443102642535
FMD,resmlp,2026,1,full,topk_individual,0.9648556663704287,0.965,3,2560,1.1686575769999763,siglip_base+eva02_base+dinov2_large,0.9599408521582523
FMD,resmlp,2026,2,full,topk_individual,0.9899937460913071,0.99,5,3712,1.0087090759916464,siglip_base+dinov2_large+eva02_base+dinov2+dinov2_small,0.9413014197671556
FMD,resmlp,2026,3,full,topk_individual,0.9699614890885752,0.97,6,4480,1.313811012005317,siglip_base+dinov2+eva02_base+dinov2_large+dinov2_small+beitv2_base_final,0.9385278399419716
FMD,resmlp,2026,4,full,topk_individual,0.9899937460913073,0.99,4,3328,1.0338782030012226,siglip_base+dinov2+dinov2_large+eva02_base,0.949024825455588
FMD,svm,42,0,full,topk_individual,0.9646695207670817,0.965,3,2560,0.6462384549995477,siglip_base+dinov2_large+eva02_base,0.9640817920807173
FMD,svm,42,1,full,topk_individual,0.9949968730456537,0.995,5,3712,0.8254076150005858,siglip_base+dinov2+dinov2_large+eva02_base+dinov2_small,0.9509702007395606
FMD,svm,42,2,full,topk_individual,0.9849937460913072,0.985,4,3328,1.1261834670003736,siglip_base+eva02_base+dinov2+dinov2_large,0.9534423331525965
FMD,svm,42,3,full,topk_individual,1.0,1.0,4,3328,1.0779563819996838,siglip_base+dinov2_large+eva02_base+dinov2,0.9524703905172678
FMD,svm,42,4,full,topk_individual,0.9699718103890118,0.97,5,3712,1.0240646790007304,siglip_base+dinov2_large+dinov2+eva02_base+dinov2_small,0.9550732506798573
FMD,svm,123,0,full,topk_individual,0.9799686834346655,0.98,3,2560,0.8655030080008146,siglip_base+dinov2_large+dinov2,0.957863167721476
FMD,svm,123,1,full,topk_individual,0.9849937460913072,0.985,3,2560,0.8567016170018178,siglip_base+dinov2_large+dinov2,0.954478979104468
FMD,svm,123,2,full,topk_individual,0.9849718103890119,0.985,3,2560,1.0466315470002883,siglip_base+dinov2_large+eva02_base,0.9598551023678273
FMD,svm,123,3,full,topk_individual,0.9699566223250434,0.97,4,3328,1.2920701849980105,siglip_base+dinov2+dinov2_large+eva02_base,0.9589893524553159
FMD,svm,123,4,full,topk_individual,0.9748395378690627,0.975,3,2560,0.8179754589982622,siglip_base+dinov2_large+dinov2,0.9604144830522565
FMD,svm,2026,0,full,topk_individual,0.9849937460913072,0.985,3,2560,0.6828056650010694,siglip_base+dinov2_large+eva02_base,0.961177236982533
FMD,svm,2026,1,full,topk_individual,0.9699906191369605,0.97,4,3328,1.2557582490007917,siglip_base+dinov2_large+dinov2+eva02_base,0.9614825396809512
FMD,svm,2026,2,full,topk_individual,0.9899937460913071,0.99,4,3328,1.061625507001736,siglip_base+dinov2_large+dinov2+eva02_base,0.9482419642414004
FMD,svm,2026,3,full,topk_individual,0.9799718103890118,0.98,3,2560,1.0124273809997248,siglip_base+dinov2_large+dinov2,0.9536450961530073
FMD,svm,2026,4,full,topk_individual,0.9949968730456537,0.995,3,2560,1.0246795399980329,siglip_base+eva02_base+dinov2_large,0.9564453053488265
