dataset,k,extractors,clf,dim,mean_accuracy,std_accuracy,mean_f1,std_f1,time_s
Soil,11,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0,svm,13228,0.9249618834875722,0.01394494045708486,0.8852724412573985,0.02228882501001741,6.9
Soil,11,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0,knn,13228,0.8802786937559833,0.010427365226625459,0.8217606061328029,0.02661097753996333,0.5
Soil,11,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0,rf,13228,0.8549586923376944,0.01793342808804007,0.7406235358001536,0.02646974766841717,2.3
Soil,11,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0,resmlp,13228,0.9198879551820728,0.014906758801012951,0.8647220149751224,0.027916482797237702,3.4
Soil,12,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16,svm,13996,0.9342304010211679,0.01637204835354464,0.8961552975221416,0.024465794697149545,7.7
Soil,12,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16,knn,13996,0.8811083927241782,0.012669835014544426,0.8211867015402081,0.025203180877682065,0.5
Soil,12,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16,rf,13996,0.8507641031095983,0.003113143991773937,0.7323658675723458,0.03715226668729439,2.5
Soil,12,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16,resmlp,13996,0.922430237917952,0.012389453163905103,0.8764070238343367,0.024370217286206277,3.7
Soil,13,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t,svm,14764,0.9325461830301741,0.015560826254661412,0.8898961995845255,0.024882601225627625,8.3
Soil,13,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t,knn,14764,0.8760451015849379,0.013310191113627846,0.817367033303795,0.023512753205568032,0.5
Soil,13,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t,rf,14764,0.8566464560507747,0.011481308730729363,0.7538546815984992,0.036177055546116936,2.5
Soil,13,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t,resmlp,14764,0.9232670283303195,0.006797181607720535,0.8828354330171834,0.01602065506264546,3.2
Soil,14,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s,svm,15148,0.9317023011736341,0.013185975532981188,0.8908909081723214,0.02416152107247466,7.1
Soil,14,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s,knn,15148,0.8684572563202497,0.010896866425607896,0.8078771121679594,0.020684060457965194,0.5
Soil,14,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s,rf,15148,0.8558167570825799,0.017178071735317033,0.761192411323474,0.03630517666846945,2.6
Soil,14,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s,resmlp,15148,0.9257951281778534,0.014047368713256595,0.8819864571720896,0.0229005674830528,3.7
Soil,15,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small,svm,15532,0.9359252561784208,0.012873961735226008,0.8988622246019679,0.027421248058430117,7.1
Soil,15,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small,knn,15532,0.8777435024642768,0.01620611446480641,0.8195270446845724,0.029065169357404448,0.5
Soil,15,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small,rf,15532,0.8549693295039533,0.003582084931565938,0.7353792858613968,0.01583099170998044,2.6
