dataset,k,extractors,clf,dim,mean_accuracy,std_accuracy,mean_f1,std_f1,time_s
CUReT,11,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0,svm,13228,0.9988524590163934,0.0006557377049180247,0.9988587406756981,0.0006509523546403938,143.9
CUReT,11,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0,knn,13228,0.9729508196721313,0.0031533416494543202,0.9730429153402291,0.0031443202866210493,7.1
CUReT,11,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0,rf,13228,0.9862295081967213,0.0051162250932220285,0.9861590647788973,0.005180026410527156,42.6
CUReT,11,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0,resmlp,13228,0.9990163934426229,0.000955893753253316,0.9990151616238023,0.0009574437198712143,17.8
CUReT,12,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16,svm,13996,0.9988524590163934,0.0006557377049180247,0.9988587406756981,0.0006509523546403938,151.8
CUReT,12,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16,knn,13996,0.9757377049180327,0.002464474816126717,0.9757880777176853,0.002457762922495223,7.5
CUReT,12,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16,rf,13996,0.9845901639344262,0.0042559852412285765,0.9846022984106158,0.004223010007535851,45.4
CUReT,12,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16,resmlp,13996,0.9996721311475409,0.00040155569553822093,0.9996719261013542,0.00040180682480377584,20.1
CUReT,13,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t,svm,14764,0.9990163934426229,0.0008031113910764419,0.999022777625021,0.000797939621426632,158.5
CUReT,13,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t,knn,14764,0.9772131147540983,0.0033756164396678686,0.9772638718366377,0.003373223679466981,7.8
CUReT,13,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t,rf,14764,0.9834426229508196,0.00450148531729379,0.9834259282404284,0.0045860910242285936,47.7
CUReT,13,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t,resmlp,14764,0.9996721311475409,0.00040155569553822093,0.9996719261013542,0.00040180682480377584,20.4
CUReT,14,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s,svm,15148,0.9991803278688526,0.0007331370418032006,0.9991830065737345,0.0007300627997714562,165.7
CUReT,14,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s,knn,15148,0.9762295081967214,0.0039138807823978035,0.9763084938041835,0.003860917547817554,8.0
CUReT,14,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s,rf,15148,0.9832786885245902,0.00267368957873773,0.9832526265920887,0.0027025909244746075,49.0
CUReT,14,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s,resmlp,15148,0.9996721311475409,0.0006557377049180247,0.9996719261013544,0.0006561477972913287,20.8
CUReT,15,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small,svm,15532,0.9990163934426229,0.0008031113910764419,0.999022777625021,0.000797939621426632,162.5
CUReT,15,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small,knn,15532,0.9780327868852459,0.0032124455643058117,0.9780934091939727,0.003169993910164025,8.2
CUReT,15,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small,rf,15532,0.9868852459016393,0.0031533416494543315,0.9867928890842436,0.00319996937429861,50.3
CUReT,15,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small,resmlp,15532,0.9996721311475409,0.00040155569553822093,0.9996719261013542,0.00040180682480377584,20.6
CUReT,16,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2,svm,16300,0.9995081967213114,0.00040155569553822093,0.9995078891520313,0.00040180682480377584,165.3
CUReT,16,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2,knn,16300,0.9790163934426228,0.003795356361570556,0.9790907628804245,0.0037429493647040085,8.7
CUReT,16,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2,rf,16300,0.9896721311475408,0.00471151077481966,0.9896288449325301,0.004736388404000367,54.8
CUReT,16,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2,resmlp,16300,0.9998360655737706,0.00032786885245901233,0.9998359630506771,0.0003280738986457088,21.9
CUReT,17,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large,svm,17324,0.9998360655737706,0.00032786885245901233,0.9998359630506771,0.0003280738986457088,196.7
CUReT,17,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large,knn,17324,0.9826229508196722,0.0027626720567791403,0.9826696720165721,0.002734358153582987,9.5
CUReT,17,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large,rf,17324,0.9908196721311475,0.003170340918985849,0.9908168057893775,0.0031316374164405206,58.8
CUReT,17,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large,resmlp,17324,0.9998360655737706,0.00032786885245901233,0.9998359630506771,0.0003280738986457088,21.8
CUReT,18,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base,svm,18092,0.9998360655737706,0.00032786885245901233,0.9998359630506771,0.0003280738986457088,173.8
CUReT,18,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base,knn,18092,0.9824590163934426,0.0025184084419241416,0.9825006981232374,0.0025164143155714472,9.5
CUReT,18,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base,rf,18092,0.9926229508196721,0.0011591914445680963,0.9926366722035823,0.001142851889137076,61.4
CUReT,18,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base,resmlp,18092,1.0,0.0,1.0,0.0,23.4
CUReT,19,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base,svm,18860,0.9998360655737706,0.00032786885245901233,0.9998359630506771,0.0003280738986457088,182.6
CUReT,19,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base,knn,18860,0.9821311475409835,0.002453545827392761,0.9821626761094204,0.002431871062106924,9.9
CUReT,19,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base,rf,18860,0.9924590163934427,0.0036803187410891125,0.992448962149038,0.0036915145111698893,64.4
CUReT,19,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base,resmlp,18860,0.9998360655737706,0.00032786885245901233,0.9998359630506771,0.0003280738986457088,23.9
CUReT,20,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base + siglip_base,svm,19628,0.9996721311475409,0.00040155569553822093,0.9996719261013542,0.00040180682480377584,216.3
CUReT,20,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base + siglip_base,knn,19628,0.9832786885245902,0.0025184084419241416,0.9833110813937334,0.0024812027579129204,10.4
CUReT,20,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base + siglip_base,rf,19628,0.9918032786885245,0.0024315404875723556,0.9917985939544416,0.002440568330646692,67.3
CUReT,20,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base + siglip_base,resmlp,19628,1.0,0.0,1.0,0.0,25.4
