dataset,k,extractors,clf,dim,mean_accuracy,std_accuracy,mean_f1,std_f1,time_s
VisTex,16,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2,knn,16300,0.7848484848484849,0.03191477621010349,0.6296522324329341,0.047230268632641445,0.1
VisTex,16,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2,rf,16300,0.7969696969696971,0.0561154862601098,0.6726107904441239,0.0838348993807975,0.7
VisTex,16,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2,resmlp,16300,0.8868092691622103,0.05330334596921731,0.8443311983662861,0.0700113612078687,1.7
VisTex,17,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large,svm,17324,0.9106951871657755,0.041100391941078764,0.8655098394133482,0.04865075686999679,0.4
VisTex,17,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large,knn,17324,0.790909090909091,0.03467286647582317,0.6345932755168345,0.05182062424302301,0.1
VisTex,17,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large,rf,17324,0.8215686274509805,0.09206631256524281,0.731654970760234,0.12329739415238132,0.7
VisTex,17,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large,resmlp,17324,0.9165775401069519,0.04339136422481456,0.8743107769423558,0.07449633623669376,1.8
VisTex,18,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base,svm,18092,0.9228163992869876,0.05452214850501894,0.8905539311241066,0.07307547330107236,0.4
VisTex,18,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base,knn,18092,0.7848484848484849,0.041870895106005154,0.6133076209041122,0.04419902228133752,0.1
VisTex,18,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base,rf,18092,0.814795008912656,0.050128124072113964,0.7104023020514247,0.0707632432670101,0.7
VisTex,18,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base,resmlp,18092,0.9046345811051694,0.04307681274008763,0.8622500696184907,0.05295537887656066,1.8
VisTex,19,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base,svm,18860,0.9228163992869876,0.05452214850501894,0.8905539311241066,0.07307547330107236,0.4
VisTex,19,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base,knn,18860,0.7848484848484849,0.041870895106005154,0.6133076209041122,0.04419902228133752,0.1
VisTex,19,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base,rf,18860,0.7914438502673797,0.08632311060195737,0.6795414033659648,0.12922164404740177,0.7
VisTex,19,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base,resmlp,18860,0.9046345811051694,0.03348123174865999,0.8617506729787431,0.05710356621533148,1.8
VisTex,20,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base + siglip_base,svm,19628,0.928698752228164,0.04784361542779553,0.8935962591664346,0.06881798643330421,0.4
VisTex,20,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base + siglip_base,knn,19628,0.7848484848484849,0.041870895106005154,0.6069542374454655,0.04971813742304444,0.1
VisTex,20,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base + siglip_base,rf,19628,0.7976827094474153,0.0998758447756415,0.675134144283267,0.11901485143689255,0.7
VisTex,20,lbp + glcm + gabor + hog + drlbp + vgg16 + resnet50 + resnet101 + densenet121 + convnext_v2_t + efficientnet_b0 + vit_b16 + swin_t + deit_s + dinov2_small + dinov2 + dinov2_large + eva02_base + mae_base + siglip_base,resmlp,19628,0.9224598930481284,0.029731423393323846,0.892471920542096,0.04484362994315248,1.8
