dataset,extractor,clf,n_samples,n_classes,emb_dim,mean_accuracy,std_accuracy,mean_f1,std_f1,best_params,time_s
CUReT,glcm,knn,6100,61,18,0.4386885245901639,0.009800482083695149,0.4319085675883483,0.009552053127204876,"{'n_neighbors': 5, 'weights': 'distance'}",0.1
CUReT,glcm,rf,6100,61,18,0.5745901639344263,0.01481771349308416,0.5701073628462232,0.015284137072991958,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",1.7
CUReT,glcm,resmlp,6100,61,18,0.48688524590163934,0.009601016697932015,0.47736745825712196,0.008782628835110497,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",18.8
CUReT,gabor,svm,6100,61,48,0.12131147540983607,0.007089097806701523,0.08975012313442195,0.007185692528324982,"{'kernel': 'linear', 'C': 1.0}",4.7
CUReT,gabor,knn,6100,61,48,0.4691803278688525,0.012164332104320762,0.4695436463787024,0.013206510416844548,"{'n_neighbors': 5, 'weights': 'distance'}",0.1
CUReT,gabor,rf,6100,61,48,0.7204918032786886,0.008858528581053305,0.7179351515330707,0.009623821251300993,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",2.5
CUReT,gabor,resmlp,6100,61,48,0.8244262295081967,0.01472127496435651,0.8224150599348526,0.016797765149817147,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",17.3
CUReT,hog,svm,6100,61,1764,0.6021311475409836,0.009623383686189613,0.6064610594902614,0.009087492563492193,"{'kernel': 'linear', 'C': 1.0}",51.2
CUReT,hog,knn,6100,61,1764,0.6642622950819672,0.013243223231882414,0.6730567754130432,0.0128175464164483,"{'n_neighbors': 5, 'weights': 'distance'}",0.9
CUReT,hog,rf,6100,61,1764,0.790983606557377,0.012960154344952393,0.7908997912996573,0.012745291522427257,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",17.2
CUReT,hog,resmlp,6100,61,1764,0.9162295081967213,0.022014873670431853,0.9173469447048503,0.020355611036146182,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",9.6
CUReT,drlbp,svm,6100,61,80,0.15704918032786885,0.006190559865081709,0.12251366245330539,0.003367946895994293,"{'kernel': 'linear', 'C': 1.0}",5.2
CUReT,drlbp,knn,6100,61,80,0.4922950819672131,0.012252384879380204,0.4930563428907946,0.013493255679533257,"{'n_neighbors': 5, 'weights': 'distance'}",0.1
CUReT,drlbp,rf,6100,61,80,0.5463934426229509,0.017057059969796177,0.5448292933845826,0.018380954033960572,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",2.4
CUReT,drlbp,resmlp,6100,61,80,0.6011475409836066,0.037528453775558065,0.5987589972597608,0.03783186292108901,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",18.7
