dataset,extractor,clf,n_samples,n_classes,emb_dim,mean_accuracy,std_accuracy,mean_f1,std_f1,best_params,time_s
VisTex,siglip_base,svm,167,23,768,0.6294117647058822,0.05681327090726949,0.42403559078997677,0.05215517874806911,"{'kernel': 'linear', 'C': 1.0}",0.0
VisTex,siglip_base,knn,167,23,768,0.8267379679144385,0.03248708948276514,0.6876024784182679,0.04318196432617169,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
VisTex,siglip_base,rf,167,23,768,0.8566844919786096,0.04692629748376127,0.7877907310363451,0.05277847168036441,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.6
VisTex,siglip_base,resmlp,167,23,768,0.9226381461675579,0.0478017571978783,0.9052606516290727,0.06138750259388595,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",1.1
VisTex,vgg16,svm,167,23,4096,0.7190730837789662,0.08692174831334049,0.5915420434016925,0.08492847291713751,"{'kernel': 'linear', 'C': 1.0}",0.2
VisTex,vgg16,knn,167,23,4096,0.694830659536542,0.018632354428004642,0.5959948084496955,0.0472123954330588,"{'n_neighbors': 5, 'weights': 'distance'}",0.2
VisTex,vgg16,rf,167,23,4096,0.7431372549019608,0.0745268596842609,0.6479205505345857,0.07828920546606631,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.7
VisTex,vgg16,resmlp,167,23,4096,0.8208556149732621,0.05824814471151524,0.7676967418546365,0.08418117558149812,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",1.1
VisTex,resnet50,svm,167,23,2048,0.7251336898395723,0.06657366233245515,0.5884689073110125,0.0883634902310789,"{'kernel': 'linear', 'C': 1.0}",0.1
VisTex,resnet50,knn,167,23,2048,0.7130124777183602,0.041800261488476556,0.598375104427736,0.06642114753668175,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
VisTex,resnet50,rf,167,23,2048,0.7194295900178254,0.06594498184540101,0.5958219623131903,0.08201446510718893,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.6
VisTex,resnet50,resmlp,167,23,2048,0.8506238859180035,0.0530631723057209,0.777623688851759,0.07211334877646208,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",1.0
VisTex,resnet101,svm,167,23,2048,0.7311942959001783,0.06272281244162434,0.5893403101122399,0.059093571593810866,"{'kernel': 'linear', 'C': 1.0}",0.1
VisTex,resnet101,knn,167,23,2048,0.7429590017825312,0.053424217414915307,0.6188195488721805,0.05921469727271495,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
VisTex,resnet101,rf,167,23,2048,0.7618538324420678,0.0981953059808926,0.64691194932423,0.09276130656864219,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.6
VisTex,resnet101,resmlp,167,23,2048,0.8688057040998217,0.06059400110699509,0.8214086141279126,0.08841847692331904,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",1.0
VisTex,densenet121,svm,167,23,1024,0.659536541889483,0.06776666918898593,0.47871814150761516,0.04142020506239268,"{'kernel': 'linear', 'C': 1.0}",0.0
VisTex,densenet121,knn,167,23,1024,0.7376114081996435,0.11545189102950168,0.6207205513784461,0.12034531294929175,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
VisTex,densenet121,rf,167,23,1024,0.7370766488413547,0.05552234161461993,0.6272817481413973,0.0748450797116129,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.6
VisTex,densenet121,resmlp,167,23,1024,0.8509803921568627,0.08283382374900468,0.8093550627410275,0.10908160648026487,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",1.0
VisTex,efficientnet_b0,svm,167,23,1280,0.7787878787878789,0.054454504580422884,0.6574039982110157,0.06596368620709643,"{'kernel': 'linear', 'C': 1.0}",0.0
VisTex,efficientnet_b0,knn,167,23,1280,0.7607843137254904,0.04499823385080387,0.6309608744082428,0.0742571031712502,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
VisTex,efficientnet_b0,rf,167,23,1280,0.7308377896613191,0.07479837338585468,0.6190926094698025,0.08199080686629939,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.6
VisTex,efficientnet_b0,resmlp,167,23,1280,0.8684491978609625,0.03552831067780338,0.8159230483616448,0.029443979016594735,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",0.9
VisTex,convnext_v2_t,svm,167,23,768,0.7793226381461676,0.06656888937682547,0.6496373509531405,0.0690479213461193,"{'kernel': 'linear', 'C': 1.0}",0.0
VisTex,convnext_v2_t,knn,167,23,768,0.7611408199643493,0.04645537576973096,0.6105004641232712,0.07950522949539564,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
VisTex,convnext_v2_t,rf,167,23,768,0.7429590017825312,0.04603833283209812,0.630467844695915,0.055659076007251736,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.6
VisTex,convnext_v2_t,resmlp,167,23,768,0.8925133689839573,0.05424169494033548,0.8357726724217951,0.08032530187058097,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",1.0
VisTex,lbp,svm,167,23,54,0.20392156862745098,0.036580562988160724,0.04780130678602665,0.00995446698262927,"{'kernel': 'linear', 'C': 1.0}",0.0
VisTex,lbp,knn,167,23,54,0.5155080213903743,0.04112435065182968,0.43040893901420213,0.03589195928643527,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
VisTex,lbp,rf,167,23,54,0.5937611408199642,0.0711861816628352,0.4836385407964355,0.0709723854542429,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.5
VisTex,lbp,resmlp,167,23,54,0.5816399286987523,0.08287830817159104,0.47360774229947167,0.11112756766252692,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",1.1
VisTex,glcm,svm,167,23,18,0.16149732620320856,0.035375049002227224,0.02623101296166312,0.011355503318960618,"{'kernel': 'linear', 'C': 1.0}",0.0
VisTex,glcm,knn,167,23,18,0.3418894830659537,0.04460817702671354,0.24801512840071188,0.060778860532683776,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
VisTex,glcm,rf,167,23,18,0.4488413547237077,0.05465892918507401,0.36058044100149367,0.05637132337042694,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.5
VisTex,glcm,resmlp,167,23,18,0.34224598930481287,0.08321958358972553,0.21709124079299516,0.09512384006808138,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",1.0
VisTex,gabor,svm,167,23,48,0.16185383244206772,0.03133201075610671,0.0287123377785517,0.008276359991779478,"{'kernel': 'linear', 'C': 1.0}",0.0
VisTex,gabor,knn,167,23,48,0.40819964349376114,0.1019321101996135,0.26364502164502157,0.058431845103397606,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
VisTex,gabor,rf,167,23,48,0.5099821746880571,0.07692690928190017,0.352585326953748,0.06102160271679161,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.5
VisTex,gabor,resmlp,167,23,48,0.39625668449197865,0.07449956858969357,0.2560108659093622,0.06574766314741991,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",1.1
VisTex,hog,svm,167,23,1764,0.16167557932263815,0.014454998169492545,0.04978461950082177,0.011947546437422768,"{'kernel': 'linear', 'C': 1.0}",0.1
VisTex,hog,knn,167,23,1764,0.25169340463458106,0.05340042202482327,0.17761825860948668,0.05617858641572822,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
VisTex,hog,rf,167,23,1764,0.31746880570409985,0.06912544734754432,0.24706862435809804,0.056497171621307136,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.6
VisTex,hog,resmlp,167,23,1764,0.3413547237076649,0.06704782040067371,0.2531876028454976,0.07630433184500812,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",1.1
VisTex,drlbp,svm,167,23,80,0.20962566844919786,0.01940750023951938,0.05306079660974964,0.00661615002530739,"{'kernel': 'linear', 'C': 1.0}",0.0
VisTex,drlbp,knn,167,23,80,0.4433155080213903,0.016603395397069544,0.32048979591836735,0.02569771313850408,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
VisTex,drlbp,rf,167,23,80,0.5452762923351158,0.05509838234178078,0.4094037872458925,0.07034486744326321,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",0.5
VisTex,drlbp,resmlp,167,23,80,0.503030303030303,0.021784835818113638,0.3571077694235589,0.027893855538155828,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",1.1
