dataset,extractor,clf,n_samples,n_classes,emb_dim,mean_accuracy,std_accuracy,mean_f1,std_f1,best_params,time_s
Soil,mae_base,svm,1186,7,768,0.7175123213842499,0.01725116779420737,0.4600328635830995,0.011428649742123199,"{'kernel': 'linear', 'C': 1.0}",0.5
Soil,mae_base,knn,1186,7,768,0.863393965181009,0.026149477065135648,0.8145653662611965,0.027624117295096465,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
Soil,mae_base,rf,1186,7,768,0.8456866290820126,0.021199220901327684,0.7569965659881086,0.031574904453502105,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",1.0
Soil,mae_base,resmlp,1186,7,768,0.9030351381058752,0.013867353077079808,0.8567999839904201,0.020101297488838165,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",2.4
Soil,siglip_base,svm,1186,7,768,0.8979647555224621,0.011840076600155203,0.7974319845161966,0.019403947355079283,"{'kernel': 'linear', 'C': 1.0}",0.3
Soil,siglip_base,knn,1186,7,768,0.8735240931815763,0.01163405395397236,0.7996341828121591,0.027864864182879083,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
Soil,siglip_base,rf,1186,7,768,0.8760557387511966,0.005680224649117392,0.7708143530522459,0.014503706246951758,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",1.0
Soil,siglip_base,resmlp,1186,7,768,0.9325320001418289,0.011068274632430722,0.8843064359412344,0.01831224595798219,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",2.1
Soil,vgg16,svm,1186,7,4096,0.8440095025351912,0.011372200367436856,0.755323063722475,0.01838495238414752,"{'kernel': 'linear', 'C': 1.0}",2.4
Soil,vgg16,knn,1186,7,4096,0.822933730454207,0.016667992629496815,0.7519831438545872,0.022806791467998952,"{'n_neighbors': 5, 'weights': 'distance'}",0.3
Soil,vgg16,rf,1186,7,4096,0.829677693862355,0.01722811741132544,0.7370737536748709,0.030767341544354638,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",1.0
Soil,vgg16,resmlp,1186,7,4096,0.8676204659078822,0.012702843198065653,0.7944432045745307,0.02098285369935291,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",2.2
Soil,resnet50,svm,1186,7,2048,0.8752189483388293,0.016294688261696527,0.8040104715047688,0.034135392365563996,"{'kernel': 'linear', 'C': 1.0}",1.0
Soil,resnet50,knn,1186,7,2048,0.8456866290820125,0.023433012804907182,0.7785022716968297,0.03502617964367421,"{'n_neighbors': 5, 'weights': 'distance'}",0.1
Soil,resnet50,rf,1186,7,2048,0.808591284615112,0.011646386087956533,0.6843306798054399,0.03043403593368578,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",1.0
Soil,resnet50,resmlp,1186,7,2048,0.8912172463922279,0.011244445763069585,0.835461319341132,0.01131449280032011,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",2.2
Soil,resnet101,svm,1186,7,2048,0.8752047654504839,0.015741003081938078,0.7972527370418082,0.036027069397268616,"{'kernel': 'linear', 'C': 1.0}",1.0
Soil,resnet101,knn,1186,7,2048,0.8482182746516329,0.014227271617531581,0.785574585849944,0.024685686316469568,"{'n_neighbors': 5, 'weights': 'distance'}",0.1
Soil,resnet101,rf,1186,7,2048,0.8161826756018863,0.013839356199292841,0.6976775274142005,0.017443149814430552,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",1.1
Soil,resnet101,resmlp,1186,7,2048,0.8988263659894338,0.021808474963314527,0.8478261770491289,0.03743507813265746,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",2.2
Soil,densenet121,svm,1186,7,1024,0.8650994575045209,0.011851192986082691,0.7580811902735572,0.018071928863884222,"{'kernel': 'linear', 'C': 1.0}",0.5
Soil,densenet121,knn,1186,7,1024,0.8431691664007376,0.013722037926814182,0.7901264563815676,0.03209752843742861,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
Soil,densenet121,rf,1186,7,1024,0.8642378470375492,0.012458581650538616,0.7756315624409735,0.03519692633423661,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",1.1
Soil,densenet121,resmlp,1186,7,1024,0.9089352196574833,0.009493597885634688,0.8559282796207942,0.0184646192899384,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",1.9
Soil,efficientnet_b0,svm,1186,7,1280,0.8937595291281069,0.01145487542683806,0.831381072005294,0.02813270969606658,"{'kernel': 'linear', 'C': 1.0}",0.5
Soil,efficientnet_b0,knn,1186,7,1280,0.8541502677020174,0.017842411759752642,0.7956561837103145,0.035413905111847575,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
Soil,efficientnet_b0,rf,1186,7,1280,0.8187214126156791,0.008366269326004669,0.7027355125730276,0.03429618702199229,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",1.1
Soil,efficientnet_b0,resmlp,1186,7,1280,0.8903733645356876,0.03513764002654721,0.837222514903865,0.04987747433036006,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",1.9
Soil,convnext_v2_t,svm,1186,7,768,0.8937666205722795,0.00608587226576871,0.8256181568810772,0.013747847514762521,"{'kernel': 'linear', 'C': 1.0}",0.3
Soil,convnext_v2_t,knn,1186,7,768,0.8448427472254725,0.012209947175486277,0.7804175641108231,0.008797002925414223,"{'n_neighbors': 5, 'weights': 'distance'}",0.0
Soil,convnext_v2_t,rf,1186,7,768,0.841477856965571,0.00993172896176816,0.7309280148088334,0.02579411050428124,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",1.0
Soil,convnext_v2_t,resmlp,1186,7,768,0.8996737935680601,0.016886521444673556,0.8457720963590256,0.0363611956054209,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",1.3
