dataset,extractor,clf,n_samples,n_classes,emb_dim,mean_accuracy,std_accuracy,mean_f1,std_f1,best_params,time_s
DTD,resnet101,rf,5640,47,2048,0.6540780141843971,0.010359830608504669,0.6476245448721888,0.009893733542313479,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",12.6
DTD,resnet101,resmlp,5640,47,2048,0.7372340425531915,0.006157360054675642,0.7346362188019427,0.006351247341003754,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",6.5
DTD,densenet121,svm,5640,47,1024,0.7053191489361701,0.011416567398585284,0.703833835783481,0.01048147664411709,"{'kernel': 'linear', 'C': 1.0}",16.5
DTD,densenet121,knn,5640,47,1024,0.6867021276595745,0.0065530917065873455,0.6814239592294645,0.007964115800907903,"{'n_neighbors': 5, 'weights': 'distance'}",0.3
DTD,densenet121,rf,5640,47,1024,0.6771276595744682,0.004996100284966458,0.6726535103887838,0.005213900913083442,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",8.8
DTD,densenet121,resmlp,5640,47,1024,0.6916666666666667,0.007467886414415853,0.6890819222471631,0.006053466525633998,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",5.3
DTD,efficientnet_b0,svm,5640,47,1280,0.7102836879432625,0.011092547744409242,0.7090917453210894,0.009313595767637446,"{'kernel': 'linear', 'C': 1.0}",23.0
DTD,efficientnet_b0,knn,5640,47,1280,0.6845744680851065,0.007123159371134999,0.6795343646435527,0.006871721573605725,"{'n_neighbors': 5, 'weights': 'distance'}",0.4
DTD,efficientnet_b0,rf,5640,47,1280,0.625531914893617,0.01397900946413265,0.6201981164803871,0.012132159003389186,"{'n_estimators': 100, 'max_depth': None, 'n_jobs': -1}",12.6
DTD,efficientnet_b0,resmlp,5640,47,1280,0.699822695035461,0.012124341132821834,0.6968489470726089,0.010709867440356083,"{'hidden_dim': 256, 'n_blocks': 3, 'dropout': 0.1, 'max_epochs': 100, 'patience': 10, 'batch_size': 256}",5.8
DTD,convnext_v2_t,svm,5640,47,768,0.776063829787234,0.014562772481121321,0.7761061806180043,0.015085325867769131,"{'kernel': 'linear', 'C': 1.0}",10.8
DTD,convnext_v2_t,knn,5640,47,768,0.7235815602836879,0.009766269045333597,0.719187252967006,0.010277722297180629,"{'n_neighbors': 5, 'weights': 'distance'}",0.3
